mode,N,p,d,sig2e,beta,re_prior,q0,q1,q2,sig2b0,sig2b1,sig2b2,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_est0,sig2b_est1,sig2b_est2,n_epochs,time,total_loss_tr,recon_loss_tr,kl_loss_tr,re_kl_loss_tr,total_loss_te,recon_loss_te,kl_loss_te,re_kl_loss_te
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,3,vae-embed,9.23518142,,,,,200,137.0899451,921.5715942,921.4962769,7.396708488,,923.5968018,923.5214844,7.473396778,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,3,lmmvae,1.855495738,,0.068980247,1.632881761,2.156609297,200,223.5940955,158.7890472,150.1803894,4.466320992,856.3594971,142.5843811,133.9758453,4.471991539,856.3864136
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,4,pca-ignore,9.308328869,,,,,,0.95392251,141.4566476,,,,141.446659,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,4,pca-ohe,9.402691027,,,,,,224.331269,12898.68478,,,,13240.41099,,,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,4,vae-ignore,9.074505274,,,,,200,89.53118157,906.472229,906.4052124,6.564734936,,907.5153198,907.449707,6.551350117,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,4,vae-embed,9.101074591,,,,,200,139.9633372,908.0062256,907.9362793,6.966517925,,910.1832275,910.1140747,6.902002335,
categorical,100000,100,1,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,4,lmmvae,1.918712114,,0.052366305,1.818666697,1.978778124,200,222.2455754,163.8851166,155.2384949,8.091114044,856.5524292,145.3989868,136.7555695,8.101153374,856.2432251
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,0,pca-ignore,9.595501758,,,,,,1.046937227,140.8877918,,,,140.8784965,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,0,pca-ohe,9.902552716,,,,,,225.9178565,12899.37716,,,,13217.13869,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,0,vae-ignore,9.104659954,,,,,200,93.81587291,904.4210205,904.2658081,15.60030651,,910.6129761,910.4603271,15.31490803,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,0,vae-embed,9.276529814,,,,,200,150.6287305,910.911499,910.6088257,30.31384087,,927.9514771,927.6577148,29.35470963,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,0,lmmvae,2.060880904,,0.032861736,1.750920415,2.043021441,200,224.9599454,174.2698059,165.5722198,10.05393887,859.6696167,155.7661133,147.0702515,10.04579926,859.5162964
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,1,pca-ignore,9.680597024,,,,,,0.921173334,140.7433541,,,,140.7527431,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,1,pca-ohe,9.892505781,,,,,,226.9287448,12897.72771,,,,13218.04662,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,1,vae-ignore,9.096189625,,,,,200,93.19568634,903.9746094,903.8278198,14.51697063,,909.7689209,909.6235962,14.46253777,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,1,vae-embed,9.171848742,,,,,200,140.759887,909.593811,909.4439087,14.96260929,,917.3214111,917.1735229,14.82961082,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,1,lmmvae,2.080583688,,0.026451446,1.732554793,2.04621911,200,224.1185639,178.0975342,169.3208008,9.878380775,867.8104858,158.6546326,149.8762054,9.88301754,867.9667969
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,2,pca-ignore,9.068252714,,,,,,0.96423173,141.0359778,,,,141.0908502,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,2,pca-ohe,9.302832427,,,,,,225.9986517,12903.55635,,,,13224.16893,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,2,vae-ignore,8.675906681,,,,,200,91.31453538,864.4475708,864.3109741,13.87701607,,867.7382202,867.5983887,13.93594837,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,2,vae-embed,8.623727928,,,,,200,141.4790111,858.1066895,857.9763184,13.05393505,,862.4970093,862.3660889,13.04697227,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,2,lmmvae,2.112339092,,0.079720892,1.545823693,2.04664731,200,225.2029617,180.5447388,171.9334717,13.3348074,847.7626953,159.2579956,150.6473541,13.34608746,847.7299805
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,3,pca-ignore,9.595812411,,,,,,1.501177073,140.9635454,,,,140.9902717,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,3,pca-ohe,9.85792293,,,,,,228.7424002,12906.36667,,,,13249.09634,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,3,vae-ignore,9.122483543,,,,,200,92.15986323,908.7814941,908.6339722,14.65053272,,912.4041138,912.2584229,14.67837524,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,3,vae-embed,9.129671105,,,,,200,140.353765,903.9848022,903.8383789,14.5078907,,913.1062012,912.9627075,14.3608551,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,3,lmmvae,1.973484452,,0.090642527,1.741991282,2.070932388,200,225.4447467,169.4822998,160.749176,9.194644928,864.0963135,150.5555267,141.8228607,9.215418816,864.0579224
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,4,pca-ignore,9.404474605,,,,,,0.975539923,140.7416424,,,,140.6704354,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,4,pca-ohe,9.646735086,,,,,,230.1619906,12904.81423,,,,13216.73787,,,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,4,vae-ignore,8.947423084,,,,,200,91.95354199,893.2875977,893.1572266,13.15677834,,894.8723755,894.7407837,13.13709545,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,4,vae-embed,8.93277261,,,,,200,139.7669859,888.9575806,888.7938232,16.29099274,,893.447876,893.2866821,16.08352089,
categorical,100000,100,2,1,0.01,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,4,lmmvae,2.032617991,,0.039576426,1.72796452,1.990058541,200,223.9650393,173.2581482,164.5637054,9.913202286,859.5095825,154.437561,145.7489471,9.925540924,858.9251709
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,0.3,0.3,FALSE,0.0001,0,vae-ohe,2.24241021,,,,,200,464.8359258,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,0.3,0.3,FALSE,0.0001,1,vae-ohe,2.188860233,,,,,200,454.5580781,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,0.3,0.3,FALSE,0.0001,2,vae-ohe,2.263358944,,,,,200,458.3475747,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,0.3,0.3,FALSE,0.0001,3,vae-ohe,2.239105774,,,,,200,443.2326767,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,0.3,0.3,FALSE,0.0001,4,vae-ohe,2.267175193,,,,,200,459.0759022,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,0.3,0.3,FALSE,0.0001,0,vae-ohe,2.29766545,,,,,200,458.4713602,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,0.3,0.3,FALSE,0.0001,1,vae-ohe,2.378562279,,,,,200,457.4565103,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,0.3,0.3,FALSE,0.0001,2,vae-ohe,2.324773109,,,,,200,457.4092286,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,0.3,0.3,FALSE,0.0001,3,vae-ohe,2.306810634,,,,,200,441.9247496,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,0.3,0.3,FALSE,0.0001,4,vae-ohe,2.298219552,,,,,200,457.6427407,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,0.3,3,FALSE,0.0001,0,vae-ohe,5.525811174,,,,,200,443.2439666,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,0.3,3,FALSE,0.0001,1,vae-ohe,5.823448973,,,,,200,443.4959948,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,0.3,3,FALSE,0.0001,2,vae-ohe,5.803132056,,,,,200,459.026547,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,0.3,3,FALSE,0.0001,3,vae-ohe,5.703721728,,,,,200,445.4676065,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,0.3,3,FALSE,0.0001,4,vae-ohe,5.721996051,,,,,200,459.62203,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,0.3,3,FALSE,0.0001,0,vae-ohe,5.795329317,,,,,200,447.7671344,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,0.3,3,FALSE,0.0001,1,vae-ohe,5.913981558,,,,,200,444.725127,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,0.3,3,FALSE,0.0001,2,vae-ohe,5.94043573,,,,,200,458.1212113,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,0.3,3,FALSE,0.0001,3,vae-ohe,5.771212318,,,,,200,457.4275651,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,0.3,3,FALSE,0.0001,4,vae-ohe,5.876589214,,,,,200,458.0376723,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,0,vae-ohe,5.742466459,,,,,200,459.5481973,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,1,vae-ohe,6.073285669,,,,,200,461.1981683,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,2,vae-ohe,5.591049348,,,,,200,461.2659366,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,3,vae-ohe,5.934426127,,,,,200,457.7339365,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,4,vae-ohe,5.817430464,,,,,200,458.7115529,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,0,vae-ohe,5.891036932,,,,,200,460.7089348,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,1,vae-ohe,5.731620256,,,,,200,457.2986634,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,2,vae-ohe,5.652157434,,,,,200,442.3542063,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,3,vae-ohe,5.805505429,,,,,200,444.6958704,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,3,0.3,FALSE,0.0001,4,vae-ohe,5.890263937,,,,,200,458.4873557,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,3,3,FALSE,0.0001,0,vae-ohe,9.582926953,,,,,200,457.0991442,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,3,3,FALSE,0.0001,1,vae-ohe,9.220913658,,,,,200,459.4080496,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,3,3,FALSE,0.0001,2,vae-ohe,8.972665461,,,,,200,459.789181,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,3,3,FALSE,0.0001,3,vae-ohe,9.50732247,,,,,200,447.0583203,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,0.3,3,3,FALSE,0.0001,4,vae-ohe,9.36464181,,,,,200,457.9472766,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,3,3,FALSE,0.0001,0,vae-ohe,9.149413834,,,,,200,459.1400585,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,3,3,FALSE,0.0001,1,vae-ohe,9.050678513,,,,,200,458.8488815,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,3,3,FALSE,0.0001,2,vae-ohe,9.157934509,,,,,200,442.770185,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,3,3,FALSE,0.0001,3,vae-ohe,9.010156465,,,,,200,458.2656531,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,0.3,3,3,FALSE,0.0001,4,vae-ohe,9.078040155,,,,,200,444.9771397,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,0.3,0.3,FALSE,0.0001,0,vae-ohe,5.707913923,,,,,200,458.6334264,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,0.3,0.3,FALSE,0.0001,1,vae-ohe,5.845577422,,,,,200,459.4820631,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,0.3,0.3,FALSE,0.0001,2,vae-ohe,6.306076281,,,,,200,444.4934082,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,0.3,0.3,FALSE,0.0001,3,vae-ohe,5.976847054,,,,,200,444.9215822,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,0.3,0.3,FALSE,0.0001,4,vae-ohe,5.358231218,,,,,200,445.6615944,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,0.3,0.3,FALSE,0.0001,0,vae-ohe,5.683167768,,,,,200,459.5167341,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,0.3,0.3,FALSE,0.0001,1,vae-ohe,5.589885713,,,,,200,450.2281661,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,0.3,0.3,FALSE,0.0001,2,vae-ohe,5.854656106,,,,,200,459.3223441,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,0.3,0.3,FALSE,0.0001,3,vae-ohe,5.632640925,,,,,200,458.8019245,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,0.3,0.3,FALSE,0.0001,4,vae-ohe,5.641179332,,,,,200,458.946418,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,0,vae-ohe,9.627669829,,,,,200,461.2118368,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,1,vae-ohe,9.241466061,,,,,200,459.2658389,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,2,vae-ohe,9.250600582,,,,,200,458.7555673,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,3,vae-ohe,9.231491802,,,,,200,447.4919562,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,4,vae-ohe,9.245803545,,,,,200,446.1125438,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,0,vae-ohe,9.162791978,,,,,200,458.828192,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,1,vae-ohe,9.627025883,,,,,200,461.8576303,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,2,vae-ohe,9.692393623,,,,,200,460.7672803,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,3,vae-ohe,9.204519639,,,,,200,461.0095751,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,0.3,3,FALSE,0.0001,4,vae-ohe,9.326624361,,,,,200,462.1054273,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,0,vae-ohe,9.598941997,,,,,200,464.3425779,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,1,vae-ohe,9.287531574,,,,,200,461.5566914,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,2,vae-ohe,9.297675744,,,,,200,463.9178493,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,3,vae-ohe,9.154796716,,,,,200,461.8043993,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,4,vae-ohe,9.526212318,,,,,200,464.9366503,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,0,vae-ohe,9.232243741,,,,,200,461.4344809,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,1,vae-ohe,9.356189813,,,,,200,449.4421706,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,2,vae-ohe,9.268585985,,,,,200,459.4965119,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,3,vae-ohe,8.705922395,,,,,200,458.933496,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,3,0.3,FALSE,0.0001,4,vae-ohe,9.4351902,,,,,200,460.3131862,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,3,3,FALSE,0.0001,0,vae-ohe,12.31551717,,,,,200,446.7058942,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,3,3,FALSE,0.0001,1,vae-ohe,12.7095749,,,,,200,448.625097,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,3,3,FALSE,0.0001,2,vae-ohe,12.97257013,,,,,200,458.1625335,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,3,3,FALSE,0.0001,3,vae-ohe,13.37387327,,,,,200,460.3386137,,,,,,,,
categorical,100000,100,1,1,0.001,1,1000,3000,5000,3,3,3,FALSE,0.0001,4,vae-ohe,12.96985216,,,,,200,460.9601281,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,3,3,FALSE,0.0001,0,vae-ohe,12.7498669,,,,,200,461.1249907,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,3,3,FALSE,0.0001,1,vae-ohe,12.4869213,,,,,200,458.9968519,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,3,3,FALSE,0.0001,2,vae-ohe,12.95448244,,,,,200,459.4914029,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,3,3,FALSE,0.0001,3,vae-ohe,12.25669007,,,,,200,460.4969866,,,,,,,,
categorical,100000,100,2,1,0.001,1,1000,3000,5000,3,3,3,FALSE,0.0001,4,vae-ohe,12.15351533,,,,,200,463.2506821,,,,,,,,
