,mode,N,p,d,sig2e,beta,re_prior,q_spatial,sig2b0_spatial,sig2b1_spatial,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_spatial_est0,sig2b_spatial_est1,n_epochs,time
1,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,0,pca-ignore,1.396042233,,,,,0.432167292
2,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,0,pca-ohe,1.396618652,,,,,30.04404902
3,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,0,vae-ignore,1.193669901,,,,200,90.06893039
4,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,0,lmmvae,1.093168198,,0.201214492,,200,132.9166698
5,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,0,lmmvae-sfc,1.406495312,,0.322741359,,200,175.7863171
6,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,1,pca-ignore,1.493433398,,,,,0.468881369
7,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,1,pca-ohe,1.493525287,,,,,30.26891184
8,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,1,vae-ignore,1.216880006,,,,200,83.67979097
9,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,1,lmmvae,1.101430925,,0.225866616,,200,133.3157988
10,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,1,lmmvae-sfc,1.440316813,,0.341421366,,200,175.5503066
11,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,2,pca-ignore,1.350202293,,,,,0.45861578
12,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,2,pca-ohe,1.350309401,,,,,29.36112666
13,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,2,vae-ignore,1.174111065,,,,200,84.4520812
14,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,2,lmmvae,1.080963322,,0.168539658,,200,135.338702
15,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,2,lmmvae-sfc,1.350164021,,0.291727573,,200,176.9278088
16,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,3,pca-ignore,1.511672317,,,,,0.448759794
17,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,3,pca-ohe,1.512642179,,,,,28.73059988
18,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,3,vae-ignore,1.239965384,,,,200,85.07863331
19,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,3,lmmvae,1.196411125,,0.255730748,,200,135.693085
20,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,3,lmmvae-sfc,1.507977082,,0.33894816,,200,176.4920044
21,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,pca-ignore,1.452198996,,,,,0.453786612
22,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,pca-ohe,1.452343717,,,,,28.44035077
23,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,vae-ignore,1.33239314,,,,200,84.29399753
24,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,lmmvae,1.122109364,,0.245852992,,200,134.4811056
25,spatial2,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,lmmvae-sfc,1.44502308,,0.33759284,,200,176.571764
26,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,0,pca-ignore,1.662092391,,,,,0.465608835
27,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,0,pca-ohe,1.662661053,,,,,28.87135363
28,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,0,vae-ignore,1.296599416,,,,200,87.34787178
29,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,0,lmmvae,1.105958779,,0.152549654,,200,136.0749838
30,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,0,lmmvae-sfc,1.418878855,,0.320034325,,200,179.1362083
31,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,1,pca-ignore,1.581587323,,,,,0.466855049
32,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,1,pca-ohe,1.582339059,,,,,29.14755106
33,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,1,vae-ignore,1.246914096,,,,200,87.25840068
34,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,1,lmmvae,1.112070312,,0.175067961,,200,136.701359
35,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,1,lmmvae-sfc,1.545700293,,0.32132259,,200,179.3056371
36,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,2,pca-ignore,1.649094249,,,,,0.488862514
37,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,2,pca-ohe,1.649783345,,,,,29.345438
38,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,2,vae-ignore,1.219044395,,,,200,87.11136293
39,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,2,lmmvae,1.097054913,,0.210142866,,200,137.2619138
40,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,2,lmmvae-sfc,1.505186535,,0.365982592,,200,179.0239873
41,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,3,pca-ignore,1.639250752,,,,,0.485030174
42,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,3,pca-ohe,1.64017834,,,,,29.43552494
43,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,3,vae-ignore,1.188091088,,,,200,87.33227253
44,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,3,lmmvae,1.090603482,,0.220577419,,200,137.756675
45,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,3,lmmvae-sfc,1.450433396,,0.327872008,,200,178.72615
46,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,pca-ignore,1.605109034,,,,,0.484593391
47,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,pca-ohe,1.607239603,,,,,29.8353467
48,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,vae-ignore,1.182716503,,,,200,88.06900024
49,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,lmmvae,1.169612437,,0.287724942,,200,137.7445226
50,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,lmmvae-sfc,1.563821866,,0.353175551,,200,179.4369984
51,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,pca-ignore,1.320245689,,,,,0.444405556
52,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,pca-ohe,1.320292716,,,,,31.03744316
53,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,vae-ignore,1.112243497,,,,200,89.20757484
54,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,vae-embed,1.092060078,,,,200,92.75193143
